NOC_CODE,OASIS_LABEL,Reading Comprehension,Writing,Numeracy,Digital Literacy,Oral Communication: Active Listening,Oral Communication: Oral Comprehension,Oral Communication: Oral Expression,Critical Thinking,Decision Making,Evaluation,Learning and Teaching Strategies,Problem Solving,Systems Analysis,Digital Production,Preventative Maintenance,Equipment and Tool Selection,Operation and Control,Operation Monitoring of Machinery and Equipment,Quality Control Testing,Repairing,Setting up,Product Design,Troubleshooting,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Monitoring,Time Management,Coordinating,Instructing,Negotiating,Persuading,Social Perceptiveness,Categorization Flexibility,Deductive Reasoning,Fluency of Ideas,Inductive Reasoning,Information Ordering,Mathematical Reasoning,Memorizing,Multitasking,Numerical Ability,Pattern Identification,Pattern Organization Speed,Perceptual Speed,Problem Identification,Selective Attention,Spatial Orientation,Spatial Visualization,Verbal Ability,Written Comprehension,Written Expression,Body Flexibility,Dynamic Strength,Explosive Strength,Gross Body Coordination,Gross Body Equilibrium,Multi-Limb Coordination,Stamina,Static Strength,Trunk Strength,Arm-Hand Steadiness,Control of Settings,Finger Dexterity,Manual Dexterity,Multi-Signal Response,Rate Control,Reaction Time,Speed of Limb Movement,Finger-Hand-Wrist Motion,Auditory Attention,Depth Perception,Far Vision,Glare Tolerance,Hearing Sensitivity,Near Vision,Night Vision,Peripheral Vision,Speech Clarity,Speech Recognition,Sound Localization,Colour Perception,Total_Impact_0_1,Total_Impact_%
7330,School bus drivers,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,1,1,1,1,2,2,1,1,2,3,2,3,5,3,1,1,1,2,2,2,2,1,4,2,2,2,4,4,2,2,5,5,5,2,1,4,5,5,5,3,1,5,5,2,2,4,3,0.3480490523968786,34.8
7330,Short-haul and local transport truck drivers,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,2,1,1,2,3,1,2,5,3,1,1,1,3,3,1,2,1,3,3,4,3,3,3,2,3,4,3,3,3,2,3,3,4,3,3,1,5,5,2,2,4,2,0.32909698996655523,32.91
7330,Subway train and light rail transit operators,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,1,2,1,2,2,3,1,2,1,3,2,3,3,2,2,2,2,2,2,2,3,3,4,3,2,2,4,4,2,2,5,5,5,2,2,5,4,5,5,4,1,5,5,2,2,4,3,0.4180602006688963,41.81
7331,Brakemen,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,2,2,1,2,1,3,2,2,2,2,2,3,3,2,2,2,1,2,3,3,3,3,3,3,3,3,2,3,2,3,3,4,3,3,3,3,3,4,3,3,2,3,3,1,1,3,3,0.3768115942028986,37.68
7331,Railway conductors,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2,2,2,2,3,2,2,3,2,3,2,3,3,3,3,3,3,2,2,2,2,1,2,3,2,3,2,2,2,2,2,2,2,3,3,3,2,4,3,3,3,3,2,5,3,3,2,3,2,0.42564102564102557,42.56
7331,Railway locomotive engineers,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,5.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2,4,2,3,2,2,2,3,2,4,3,3,3,4,4,3,3,3,3,2,2,1,2,3,4,2,2,2,3,5,2,2,5,4,4,3,3,5,3,4,4,3,2,5,4,2,2,4,2,0.4903010033444815,49.03
7331,Yard locomotive engineers,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,4,2,3,2,2,2,3,2,4,2,2,3,3,4,2,3,3,3,2,2,1,3,3,3,2,2,2,3,3,2,3,4,4,4,3,3,5,3,3,3,3,2,3,3,2,2,4,3,0.4523968784838351,45.24
7340,"Blasters - surface mining, quarrying and construction",2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3,3,3,3,2,2,2,2,3,4,0.4891861761426982,48.92
7340,"Drillers - surface mining, quarrying and construction",1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,1,2,2,2,2,2,2,3,2,4,3,3,4,3,2,2,2,3,3,4,2,3,4,3,4,3,3,5,3,3,4,4,4,3,3,4,4,3,3,3,2,2,3,2,2,3,3,0.47112597547380175,47.11
7340,Heavy equipment operators,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,1,1,1,1,2,1,3,2,2,2,3,2,3,4,3,1,1,1,2,2,1,3,3,5,3,3,3,3,4,3,3,5,4,4,3,3,4,5,3,4,3,1,3,4,2,2,3,2,0.3966555183946491,39.67
7340,Printing press operators,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2,2,2,2,2,2,2,1,2,3,2,3,2,3,1,3,1,2,2,3,2,1,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,0,1,2,2,1,4,0.41070234113712384,41.07
7410,Couriers and messengers,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,2,1,1,2,2,2,3,2,1,2,2,1,1,3,2,1,2,1,2,3,2,3,3,3,4,2,4,2,3,2,3,4,3,3,4,2,3,3,2,2,2,2,3,3,2,3,2,2,0.32686733556298786,32.69
7410,Letter carriers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2,1,1,2,2,1,2,3,1,1,1,2,1,2,3,1,2,2,1,2,3,2,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,2,3,2,1,2,2,3,3,1,1,2,2,0.26376811594202904,26.38
7410,Mail sorters,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1,0,2,3,0,0,2,1,0,2,0.2564102564102564,25.64
7410,Mailroom clerks,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1,1,2,2,2,2,1,1,2,3,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,0,2,2,0,1,2,1,1,2,0.30412486064659994,30.41
7420,Air transport ramp attendants,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,2,3,3,2,2,3,3,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,3,3,1,2,0.3027870680044594,30.28
7420,Automotive and heavy truck and equipment parts installers and servicers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,3,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,2,4,2,0.36544035674470476,36.54
7420,"Deck crew, water transport",1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2,2,2,2,2,2,3,2,2,1,2,2,3,4,3,2,2,2,4,4,3,4,5,4,4,4,4,3,4,3,3,4,4,4,4,4,3,5,4,4,3,3,4,4,2,2,3,4,0.4365663322185064,43.66
7420,Engine room crew - water transport,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,2,2,2,2,2,2,3,2,4,3,4,2,3,3,3,2,2,2,4,4,3,3,5,4,4,5,5,3,4,3,3,4,4,4,4,5,5,3,3,3,4,3,4,4,2,2,4,2,0.4706800445930882,47.07
7420,Gas maintenance workers,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2,2,2,3,3,2,2,3,2,1,2,3,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,3,2,2,2,3,3,0.45105908584169485,45.11
7420,Public works maintenance equipment operators and related workers,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2,1,2,2,1,1,2,3,1,2,2,2,2,2,3,2,1,1,1,3,3,0,3,4,4,4,4,4,3,4,3,3,4,4,4,4,3,3,4,3,3,3,2,3,4,2,2,3,3,0.387068004459309,38.71
7420,Railway track maintenance workers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,2,1,2,2,2,2,3,2,3,2,3,2,3,4,3,1,2,1,3,4,3,5,4,5,5,5,5,3,5,3,3,4,5,4,4,4,3,5,4,5,3,2,3,4,1,1,3,3,0.4191750278706801,41.92
7420,Railway yard  workers,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,2,1,2,2,2,2,3,2,3,2,3,2,3,3,3,2,2,2,3,3,3,4,4,4,3,4,4,3,4,3,3,4,4,4,4,3,3,4,4,4,3,2,4,3,1,1,3,3,0.420289855072464,42.03
7420,Waterworks maintenance workers,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,2,2,2,3,2,2,3,2,2,1,2,2,3,2,3,2,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,2,3,2,2,2,2,3,0.4209587513935342,42.1
7510,Longshore workers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1,2,2,2,2,3,2,3,2,3,2,3,3,3,2,2,2,4,3,2,5,5,5,5,4,5,3,4,3,3,3,5,5,4,3,4,5,3,4,3,2,4,4,2,2,4,3,0.41984392419175043,41.98
7510,Material handlers (equipment operators),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,2,1,3,2,2,1,2,1,3,4,3,1,1,1,3,2,1,3,3,4,3,3,3,3,4,3,3,5,4,4,3,3,4,5,3,3,3,1,3,5,1,1,3,2,0.323076923076923,32.31
7510,Material handlers (manual),1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,2,2,1,1,2,1,1,3,2,1,1,1,4,4,3,3,2,4,5,5,5,3,2,3,4,3,2,3,3,3,2,3,3,2,3,2,2,3,1,1,2,2,0.28093645484949825,28.09
7511,Construction trades helpers and labourers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1,2,1,2,2,1,1,1,2,2,2,3,2,1,1,1,4,5,4,4,4,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,2,3,1,1,2,3,0.3121516164994427,31.22
7511,Other trades helpers and labourers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,4,3,2,4,4,3,4,4,4,3,3,3,3,3,2,3,3,3,2,3,2,3,2,2,2,2,1,1,2,3,0.3032329988851729,30.32
7520,Chauffeurs,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,2,1,2,2,2,1,2,2,2,2,2,5,2,1,2,1,2,1,1,2,2,3,2,2,3,3,3,3,3,5,5,4,2,2,3,5,4,5,3,2,5,5,2,2,4,2,0.3576365663322186,35.76
7520,Delivery service drivers and door-to-door distributors,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2,2,2,2,1,1,2,3,2,1,3,2,2,1,1,2,3,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,1,3,4,2,3,3,2,0.3246376811594203,32.46
7520,Taxi and limousine drivers,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,2,1,2,2,2,1,2,2,3,2,2,5,2,1,2,1,2,1,1,2,2,3,2,2,3,3,3,3,3,5,5,4,2,2,3,5,4,5,3,2,5,5,2,2,4,2,0.3612040133779265,36.12
7521,Boat operators,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,2,2,2,1,3,3,2,2,3,4,3,4,4,4,2,2,2,2,3,0,3,4,4,2,2,3,3,4,3,3,4,4,4,4,3,3,5,4,5,4,1,4,4,3,2,3,3,0.44102564102564124,44.1
7521,Cable ferry operators,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,2,2,1,1,3,2,1,2,1,3,3,4,4,4,2,2,2,3,2,0,3,4,4,2,3,3,3,4,3,3,4,4,4,4,3,3,4,4,5,3,1,4,4,3,2,3,3,0.409810479375697,40.98
7521,Ferry terminal workers,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,1,1,2,3,1,2,2,2,2,2,2,1,2,2,1,1,2,1,3,3,2,2,1,2,2,2,1,2,2,1,2,2,1,3,2,2,2,3,1,2,2,3,2,3,2,0.29899665551839466,29.9
7521,Lock equipment operators,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1,2,2,3,2,2,1,2,2,3,2,2,2,1,2,2,2,0,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,4,4,5,3,1,4,3,3,2,4,2,0.34537346711259753,34.54
7521,Motor transport labourers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,3,4,3,3,3,3,4,4,4,2,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,1,1,2,0.2891861761426978,28.92
7521,Public works and maintenance labourers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1,2,1,2,2,2,1,1,1,1,1,3,2,1,1,1,3,4,3,3,3,3,4,4,4,2,3,2,3,2,2,2,2,2,3,3,3,2,2,1,2,2,1,1,2,3,0.3023411371237458,30.23
7521,Railway labourers,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,3,4,3,3,3,3,4,4,4,2,2,2,3,2,3,3,3,2,3,3,2,2,3,2,2,2,1,1,1,2,0.28561872909699,28.56
8001,Managers in natural resources production and fishing,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3,4,4,3,4,4,3,3,4,3,3,3,3,3,0,1,3,4,4,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,3,3,2,0,2,3,1,1,4,3,3,3,0.5739130434782613,57.39
8002,Managers in agriculture,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3,4,4,4,3,4,3,3,3,3,3,3,4,2,2,3,3,3,3,1,0,0,3,3,2,3,1,1,1,1,2,3,1,1,1,3,1,3,3,4,3,3,3,2,2,3,3,3,3,0.5908584169453739,59.09
8002,Managers in aquaculture,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3,3,4,3,3,3,3,3,3,3,3,3,4,2,2,2,3,3,3,1,0,0,3,3,2,2,1,1,1,1,2,3,1,1,1,1,1,3,3,3,3,2,3,2,2,3,3,3,3,0.5754738015607582,57.55
8002,Managers in horticulture,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3,3,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,1,0,0,2,2,2,2,1,1,1,1,2,3,1,1,1,1,1,2,3,2,2,2,3,2,2,3,3,2,3,0.5458193979933113,54.58
8201,"Supervisors, logging and forestry",3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,2,1,0,0,3,3,3,4,1,1,2,3,2,2,5,3,4,3,2,4,3,4,3,3,3,3,4,3,3,3,1,0.5665551839464886,56.66
8202,"Contractors and supervisors, oil and gas drilling and services",3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,2,2,2,2,3,2,3,2,2,3,2,4,4,4,2,3,2,1,0,0,3,4,3,4,1,1,2,2,2,3,4,3,4,4,4,3,5,4,4,3,3,3,3,2,2,2,3,0.5435897435897439,54.36
8202,"Supervisors, mining and quarrying",3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3,3,2,2,3,3,3,3,2,3,3,4,3,4,3,3,3,2,1,0,0,4,4,3,3,1,1,2,3,2,3,4,3,4,3,4,4,4,3,4,3,3,3,3,2,2,4,3,0.5712374581939803,57.12
8203,Agricultural service contractors,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3,3,3,3,2,3,3,4,3,3,3,3,3,2,4,3,3,3,2,3,2,2,3,3,4,4,2,2,2,4,3,3,3,3,3,3,3,3,4,4,3,3,2,2,3,3,3,3,3,0.5841694537346714,58.42
8203,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,3,2,2,2,2,3,2,2,3,3,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,1,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,2,2,3,0.5108138238573023,51.08
8203,Farm supervisors,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,2,2,3,3,3,3,2,2,2,2,2,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,0.5736900780379045,57.37
8310,Oil and gas well drillers and well servicers,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,2,2,2,2,2,2,3,2,2,3,2,4,4,4,2,3,2,3,4,4,3,4,4,4,5,5,2,4,3,3,4,4,4,4,4,5,5,4,4,3,2,4,3,2,2,3,3,0.5117056856187294,51.17
8310,"Oil and gas well loggers, testers and related workers",2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,3,2,2,3,2,4,4,4,2,3,2,3,4,3,3,4,4,4,3,4,2,4,3,3,4,4,4,4,4,3,5,4,4,3,2,4,3,2,2,4,3,0.4874024526198443,48.74
